,AUC-ROC Train,AUC-PRC Train,Precision Train,Recall Train,Specificity Train,Sensibility Train,F1-score Train,Threshold,AUC-ROC Validation,AUC-PRC Validation,Precision Validation,Recall Validation,Specificity Validation,Sensibility Validation,F1-score Validation,AUC-ROC Test,AUC-PRC Test,Precision Test,Recall Test,Specificity Test,Sensibility Test,F1-score Test
0,0.9569452698751473,0.6671687156981132,0.32407407407407407,0.9210526315789473,0.9190559163630604,0.9210526315789473,0.4794520547945205,0.09910367607133497,0.9716965010466955,0.7060910806026535,0.38425925925925924,0.9325842696629213,0.936787072243346,0.9325842696629213,0.5442622950819672,0.9554307924854243,0.678766422155942,0.33195020746887965,0.9090909090909091,0.9235154394299288,0.9090909090909091,0.48632218844984804
0,0.9904040951420211,0.8669839821984061,0.47058823529411764,0.9323308270676691,0.9558054807539997,0.9323308270676691,0.6254728877679697,0.09337178019310745,0.9835839706070834,0.8313548630630087,0.48295454545454547,0.9550561797752809,0.9567490494296578,0.9550561797752809,0.6415094339622641,0.9716044050960916,0.8112060753687005,0.4502923976608187,0.875,0.9553444180522566,0.875,0.5945945945945946
0,0.9825914183526295,0.7939685375374032,0.35673352435530087,0.9360902255639098,0.9288769206399493,0.9360902255639098,0.516597510373444,0.424480463673856,0.9836320331524757,0.8408715125643047,0.41379310344827586,0.9438202247191011,0.9434410646387833,0.9438202247191011,0.5753424657534246,0.9749244223709782,0.831381829970043,0.3568281938325991,0.9204545454545454,0.9306413301662708,0.9204545454545454,0.5142857142857142
0,0.9929701094173735,0.9241543808439153,0.47201492537313433,0.9511278195488722,0.9551718675748455,0.9511278195488722,0.6309226932668329,0.05556516536752585,0.9797763489554407,0.8457949383926884,0.4857142857142857,0.9550561797752809,0.9572243346007605,0.9550561797752809,0.6439393939393939,0.9726085078816671,0.8083423804391104,0.4444444444444444,0.8636363636363636,0.9548693586698337,0.8636363636363636,0.5868725868725869
0,0.9879631360993962,0.8522018655283004,0.4796905222437137,0.9323308270676691,0.957389513701885,0.9323308270676691,0.6334610472541508,0.08099192380905151,0.9806708463280216,0.8415557385943457,0.47752808988764045,0.9550561797752809,0.9557984790874525,0.9550561797752809,0.6367041198501873,0.9728352407687324,0.8297357968147377,0.44508670520231214,0.875,0.9543942992874109,0.875,0.5900383141762452
